Key,ShortKey,Source,Row,Module,Field,Role,CN,TH
Item_9543_Name,aFPN,d道具_Item_A.csv,74,Item,Name,,贤者之石,ศิลานักปราชญ์
Item_9543_Desc,aFPL,d道具_Item_A.csv,74,Item,Desc,,无数战争因它而起。\n被称作「第五元素」的红色晶体，其炼造方式早已失传。\n通用的唤醒体技能提升材料。,"สงครามนับครั้งไม่ถ้วนล้วนปะทุขึ้นเพราะมัน\nผลึกแก้วสีแดงที่ถูกขนานนามว่า ""ธาตุที่ห้า"" ซึ่งวิถีแห่งการสรรค์สร้างมันขึ้นมานั้นได้สาบสูญไปนานแสนนานแล้ว\nวัสดุอัปเกรดสกิลของผู้ปลุกตื่น"
Item_9619_Name,aFVp,d道具_Item_A.csv,75,Item,Name,,千面印章,ตราประทับพันหน้า
Item_9619_Desc,aFVn,d道具_Item_A.csv,75,Item,Desc,,符号、文字、记忆……它将篡改一切。\n用于密契升级和转录，密契升级可以提升密契的主属性，密契转录会使密契随机获得副属性。,ไม่ว่าจะเป็นสัญลักษณ์ ตัวอักษร หรือความทรงจำ... มันจะบิดเบือนทุกสรรพสิ่ง\nใช้สำหรับอัปเกรดและถอดความพันธสัญญา โดยการอัปเกรดจะเพิ่มค่าสเตตัสหลัก ส่วนการถอดความจะทำให้ได้รับค่าสเตตัสรองแบบสุ่ม
Item_9522_Name,aFOh,d道具_Item_A.csv,76,Item,Name,,追念羽笔,ปากกาขนนกรำลึก
Item_9522_Desc,aFOf,d道具_Item_A.csv,76,Item,Desc,,用于密契转录时锁定两个副属性，也可以在材料置换中置换为密契残本。\n\n直到今天，它依然眷念着笔下的轨迹。,สามารถล็อกค่าสเตตัสรองได้สองอย่างเมื่อทำการถอดความพันธสัญญา หรือนำไปแลกเปลี่ยนเป็นเศษชิ้นส่วนพันธสัญญา\n\nจวบจนถึงทุกวันนี้ มันยังคงโหยหาอาลัยในท่วงทำนองที่ปลายปากกาเคยขีดเขียน
,,,—,,,,,
Item_9837_Name,aGll,d道具_Item_A.csv,77,Item,Name,,灵知增幅器Ⅰ,เครื่องขยายญาณปัญญา I
Item_9837_Desc,aGlj,d道具_Item_A.csv,77,Item,Desc,,当灵知被无限放大，它将触及真相的一角。\n由银芯驱动的特殊仪器，能按照预设值永久提升唤醒体的能力。\n可以选择任一唤醒体，使其获得以下增幅：\n·等级提升至10级,เมื่อญาณหยั่งรู้ถูกขยายออกไปอย่างไร้ขีดจำกัด... มันจักสัมผัสได้ถึงเศษเสี้ยวหนึ่งของความจริง\nอุปกรณ์พิเศษที่ขับเคลื่อนด้วยแกนเงิน สามารถเพิ่มขีดความสามารถของผู้ปลุกตื่นได้อย่างถาวรตามค่าที่กำหนดไว้\nสามารถเลือกผู้ปลุกตื่นหนึ่งคนเพื่อรับการเสริมพลังดังนี้: เลเวล 10
Item_9844_Name,aGlN,d道具_Item_A.csv,78,Item,Name,,灵知增幅器Ⅱ,เครื่องขยายญาณปัญญา II
Item_9844_Desc,aGlL,d道具_Item_A.csv,78,Item,Desc,,当灵知被无限放大，它将触及真相的一角。\n由银芯驱动的特殊仪器，能按照预设值永久提升唤醒体的能力。\n守密人达到10级后，可以选择任一唤醒体，使其获得以下增幅：\n·等级提升至20级\n·突破等阶提升至1阶,เมื่อญาณหยั่งรู้ถูกขยายออกไปอย่างไร้ขีดจำกัด... มันจักสัมผัสได้ถึงเศษเสี้ยวหนึ่งของความจริง\nอุปกรณ์พิเศษที่ขับเคลื่อนด้วยแกนเงิน สามารถเพิ่มขีดความสามารถของผู้ปลุกตื่นได้อย่างถาวรตามค่าที่กำหนดไว้\nเมื่อผู้รักษาความลับถึงเลเวล 10 จะสามารถเลือกร่างปลุกตื่นหนึ่งคนเพื่อรับการเสริมพลังดังนี้: เลเวล 20\เลื่อนขั้นระดับ 1
Item_10070_Name,aCNN,d道具_Item_A.csv,79,Item,Name,,灵知增幅器Ⅲ,เครื่องขยายญาณปัญญา III
Item_10070_Desc,aCNL,d道具_Item_A.csv,79,Item,Desc,,当灵知被无限放大，它将触及真相的一角。\n由银芯驱动的特殊仪器，能按照预设值永久提升唤醒体的能力。\n守密人达到20级后，可以选择任一唤醒体，使其获得以下增幅：\n·等级提升至30级\n·突破等阶提升至2阶,เมื่อญาณหยั่งรู้ถูกขยายออกไปอย่างไร้ขีดจำกัด... มันจักสัมผัสได้ถึงเศษเสี้ยวหนึ่งของความจริง\nอุปกรณ์พิเศษที่ขับเคลื่อนด้วยแกนเงิน สามารถเพิ่มขีดความสามารถของผู้ปลุกตื่นได้อย่างถาวรตามค่าที่กำหนดไว้\nเมื่อผู้รักษาความลับถึงเลเวล 10 จะสามารถเลือกร่างปลุกตื่นหนึ่งคนเพื่อรับการเสริมพลังดังนี้: เลเวล 30\เลื่อนขั้นระดับ 2
Item_9833_Name,aGkV,d道具_Item_A.csv,80,Item,Name,,灵知增幅器Ⅳ,เครื่องขยายญาณปัญญา IV
Item_9833_Desc,aGkT,d道具_Item_A.csv,80,Item,Desc,,当灵知被无限放大，它将触及真相的一角。\n由银芯驱动的特殊仪器，能按照预设值永久提升唤醒体的能力。\n守密人达到30级后，可以选择任一唤醒体，使其获得以下增幅：\n·等级提升至40级\n·所有技能提升至2级\n·突破等阶提升至3阶,เมื่อญาณหยั่งรู้ถูกขยายออกไปอย่างไร้ขีดจำกัด... มันจักสัมผัสได้ถึงเศษเสี้ยวหนึ่งของความจริง\nอุปกรณ์พิเศษที่ขับเคลื่อนด้วยแกนเงิน สามารถเพิ่มขีดความสามารถของผู้ปลุกตื่นได้อย่างถาวรตามค่าที่กำหนดไว้\nเมื่อผู้รักษาความลับถึงเลเวล 10 จะสามารถเลือกร่าปลุกตื่นหนึ่งคนเพื่อรับการเสริมพลังดังนี้: เลเวล 40\เลื่อนขั้นระดับ 3\nสกิลเลเวล 2
Item_10066_Name,aCNx,d道具_Item_A.csv,81,Item,Name,,灵知增幅器Ⅴ,เครื่องขยายญาณปัญญา V
Item_10066_Desc,aCNv,d道具_Item_A.csv,81,Item,Desc,,当灵知被无限放大，它将触及真相的一角。\n由银芯驱动的特殊仪器，能按照预设值永久提升唤醒体的能力。\n守密人达到40级后，可以选择任一唤醒体，使其获得以下增幅：\n·等级提升至50级\n·所有技能提升至3级\n·突破等阶提升至4阶,เมื่อญาณหยั่งรู้ถูกขยายออกไปอย่างไร้ขีดจำกัด... มันจักสัมผัสได้ถึงเศษเสี้ยวหนึ่งของความจริง\nอุปกรณ์พิเศษที่ขับเคลื่อนด้วยแกนเงิน สามารถเพิ่มขีดความสามารถของผู้ปลุกตื่นได้อย่างถาวรตามค่าที่กำหนดไว้\nเมื่อผู้รักษาความลับถึงเลเวล 10 จะสามารถเลือกร่างปลุกตื่นหนึ่งคนเพื่อรับการเสริมพลังดังนี้: เลเวล 50\เลื่อนขั้นระดับ 4\nสกิลเลเวล 3
Item_10068_Name,aCNF,d道具_Item_A.csv,82,Item,Name,,灵知增幅器Ⅵ,เครื่องขยายญาณปัญญา VI
Item_10068_Desc,aCND,d道具_Item_A.csv,82,Item,Desc,,当灵知被无限放大，它将触及真相的一角。\n由银芯驱动的特殊仪器，能按照预设值永久提升唤醒体的能力。\n守密人达到50级后，可以选择任一唤醒体，使其获得以下增幅：\n·等级提升至60级\n·所有技能提升至4级\n·突破等阶提升至5阶,เมื่อญาณหยั่งรู้ถูกขยายออกไปอย่างไร้ขีดจำกัด... มันจักสัมผัสได้ถึงเศษเสี้ยวหนึ่งของความจริง\nอุปกรณ์พิเศษที่ขับเคลื่อนด้วยแกนเงิน สามารถเพิ่มขีดความสามารถของผู้ปลุกตื่นได้อย่างถาวรตามค่าที่กำหนดไว้\nเมื่อผู้รักษาความลับถึงเลเวล 10 จะสามารถเลือกร่างปลุกตื่นหนึ่งคนเพื่อรับการเสริมพลังดังนี้: เลเวล 60\เลื่อนขั้นระดับ 5\nสกิลเลเวล 4
Item_9791_Name,aGil,d道具_Item_A.csv,83,Item,Name,,循环母版,แม่แบบวัฏจักร
Item_9791_Desc,aGij,d道具_Item_A.csv,83,Item,Desc,,每个命轮都渴望回归，亦或是新生。\n被记载于教科书内的轨迹规律。用以进行命轮叠位。,กงล้อแห่งโชคชะตาล้วนปรารถนาการหวนคืน หรือไม่ก็ถือกำเนิดใหม่\nกฎเกณฑ์แห่งวิถีโคจรที่ถูกบันทึกไว้ในตำรา\nใช้สำหรับวางซ้อนกงล้อโชคชะตา
Item_9597_Name,aFTJ,d道具_Item_A.csv,84,Item,Name,,原型视界,ขอบข่ายปฐมแบบ
Item_9597_Desc,aFTH,d道具_Item_A.csv,84,Item,Desc,,请勿以手触碰。\n封装在特制培养皿内的珍惜灵识。可从中选择1个已解锁SSR角色的唤醒体残片。,ห้ามสัมผัสด้วยมือเปล่าโดยเด็ดขาด\nจิตสำนึกล้ำค่าที่ถูกบรรจุไว้ในจานเพาะเชื้อชนิดพิเศษ สามารถเลือกรับเศษเสี้ยวผู้ปลุกตื่นของตัวละครระดับ SSR ที่เป็นเจ้าของแล้วได้ 1 ชิ้น
Item_21775_Name,aCSd,d道具_Item_A.csv,85,Item,Name,,原质乐园,วิมานปฐมกาล
Item_21775_Desc,aCSb,d道具_Item_A.csv,85,Item,Desc,,它们的肉体、灵识和记忆都被封装于此，直到被唤醒的那一刻。\n可从中选择1个「界域研习」中的以下唤醒体唤醒：\n诺缔拉、宁菲亚、潘狄娅、艾尔瓦、珈伦；戈利亚、法洛思、凯刻斯、珊、希莱斯特；希洛、阿格里帕、尤乌哈希、雷娅、菲茵特；莉兹、汀克特、温柯尔、詹金、卡茜亚。,"ร่างกาย จิตสำนึก และความทรงจำของพวกเขาทั้งหมดถูกบรรจุไว้ ณ ที่แห่งนี้ เพื่อรอคอยรุ่งอรุณที่พวกเขาจะถูกปลุกให้ตื่น\nสามารถเลือกผู้ปลุกตื่นจาก ""วิจัยข้ามเขตแดน"" ได้ 1 คน ดังนี้:\nนอติลา, นิมเฟีย, แพนเดีย, อัลวา, คาเรน; โกไลแอท, ฟารอส, เคคัส, ซังก้า, เซเลสเท; เฮลอต, อกริปปา, อูฟฮาช, ลีห์, เฟนท์; ลิซ, ทิงค์, วิงเกิล, เจนกิน, คาเซียห์"
Item_21898_Name,aCSl,d道具_Item_A.csv,86,Item,Name,,轮转之书,ตำราวัฏจักร
Item_21898_Desc,aCSj,d道具_Item_A.csv,86,Item,Desc,,记载了珍稀命轮的神秘古籍。\n可从中选择1个「轮转之相」中的以下SSR命轮获得：\n记忆螺旋、腐朽赠礼、欲海浮沉、坚韧意志、无声欢宴；巨人之刃、于暴雨之中、伤痛之鳍、珊瑚女之死、引舵之帆；挣脱锁链之日、苍白后裔、血肉狂宴、饕餮寓言、吞噬摇篮曲；旋转，旋转、被缚的歌谣、无法完成的演算、迷失的道路、快乐魔法秀。,"คัมภีร์โบราณลี้ลับที่จดบันทึกเรื่องราวของกงล้อโชคชะตาอันล้ำค่าเอาไว้ สามารถเลือกรับกงล้อโชคชะตาระดับ SSR จาก ""นิมิตแห่งวัฏจักร"" ได้ 1 ชิ้น ดังนี้:\nเกลียวแห่งความทรงจำ, ของขวัญเน่าเปื่อย, ลอยล่องในห้วงตัณหา, ความมุ่งมั่นแรงกล้า, งานระเริงไร้เสียง; ดาบไททัน, ท่ามกลางพายุฝน, ครีบแห่งความเศร้าโศก, อวสานมิสคอรัล, ใบเรือแห่งญาณสอดส่อง; ทลายโซ่ตรวน, ทายาทขาวซีด, งานสำราญเลือด, นิทานของปีศาจตะกละ, กลืนกินเพลงบรรเลงกล่อม; ฟูเอตต์, บัลลาดพันธนาการ, ปัจจัยที่ไม่อาจคำนวณ, หนทางที่หลงหาย, การแสดงกลแสนสุข"
Item_95513_Name,bzTJ,d道具_Item_A.csv,87,Item,Name,,原质捕获·忘却篇,ปฐมกาลพันธนา: บทลืมเลือนอดีต
Item_95513_Desc,bzTI,d道具_Item_A.csv,87,Item,Desc,,将唤醒设备于精神维度中的锚点定位删除，仅用精神链接装置进行原质捕获，即可引起一刹那未知的共振。\n可从中免费唤醒1个「忘却篇」中的随机限定唤醒体。,"ลบจุดยึดโยงของอุปกรณ์ปลุกตื่นในมิติจิตภาพออก และใช้เพียงเครื่องมือเชื่อมต่อจิตวิญญาณเพื่อพันธนาปฐมกาล ซึ่งจะกระตุ้นให้เกิดการสั่นพ้องนิรนามขึ้นในชั่วขณะหนึ่ง\n ใช้เพื่อสุ่มรับผู้ปลุกตื่นลิมิเต็ดของบท ""ลืมเลือนอดีต"""
Item_95517_Name,bzTR,d道具_Item_A.csv,88,Item,Name,,宿命定格·忘却篇,ชะตากรรมพันธนา: บทลืมเลือนอดีต
Item_95517_Desc,bzTQ,d道具_Item_A.csv,88,Item,Desc,,记载了这个宇宙中无数命运缩影的神秘古籍。\n可从中免费获得1个「忘却篇」中的随机限定命轮。,"คัมภีร์โบราณอันลึกลับที่บันทึกเศษเสี้ยวแห่งโชคชะตานับไม่ถ้วนในจักรวาลนี้เอาไว้\nใช้เพื่อสุ่มรับกงล้อโชคชะตาลิมิเต็ดของบท ""ลืมเลือนอดีต"""
Item_95515_Name,bzTN,d道具_Item_A.csv,89,Item,Name,,超维映射·忘却篇,เงาสะท้อนเหนือมิติ: บทลืมเลือนอดีต
Item_95515_Desc,bzTM,d道具_Item_A.csv,89,Item,Desc,,于你熟悉的世界中，定向到超维界域进行唤醒的原质捕获技术。 \n可从中选择1个「忘却篇」中的「超维」界域限定唤醒体免费唤醒。,"เทคโนโลยีปฐมกาลพันธนาที่ทำการระบุพิกัดจากโลกอันคุ้นเคยของคุณไปยังดินแดนอัลตร้าเพื่อทำการปลุกตื่น\n สามารถเลือกผู้ปลุกตื่นลิมิเต็ด 1 คนในดินแดน ""อัลตร้า"" ของบท ""ลืมเลือนอดีต"""
Item_95512_Name,bzTH,d道具_Item_A.csv,90,Item,Name,,血肉诞临·忘却篇,กายากำเนิด: บทลืมเลือนอดีต
Item_95512_Desc,bzTG,d道具_Item_A.csv,90,Item,Desc,,于你熟悉的世界中，定向到血肉界域进行唤醒的原质捕获技术。 \n可从中选择1个「忘却篇」中的「血肉」界域限定唤醒体免费唤醒。,"เทคโนโลยีปฐมกาลพันธนาที่ทำการระบุพิกัดจากโลกอันคุ้นเคยของคุณไปยังดินแดนคาโรเพื่อทำการปลุกตื่น\n สามารถเลือกผู้ปลุกตื่นลิมิเต็ด 1 คนในดินแดน ""คาโร"" ของบท ""ลืมเลือนอดีต"""
Item_95519_Name,bzTV,d道具_Item_A.csv,91,Item,Name,,深海迷影·忘却篇,เงาพรางใต้สมุทร: บทลืมเลือนอดีต
Item_95519_Desc,bzTU,d道具_Item_A.csv,91,Item,Desc,,于你熟悉的世界中，定向到深海界域进行唤醒的原质捕获技术。 \n可从中选择1个「忘却篇」中的「深海」界域限定唤醒体免费唤醒。,"เทคโนโลยีปฐมกาลพันธนาที่ทำการระบุพิกัดจากโลกอันคุ้นเคยของคุณไปยังดินแดนเอควอเพื่อทำการปลุกตื่น\n สามารถเลือกผู้ปลุกตื่นลิมิเต็ด 1 คนในดินแดน ""เอควอ"" ของบท ""ลืมเลือนอดีต"""
Item_95511_Name,bzTF,d道具_Item_A.csv,92,Item,Name,,混沌回声·忘却篇,เสียงสะท้อนโกลาหล: บทลืมเลือนอดีต
Item_95511_Desc,bzTE,d道具_Item_A.csv,92,Item,Desc,,于你熟悉的世界中，定向到混沌界域进行唤醒的原质捕获技术。 \n可从中选择1个「忘却篇」中的「混沌」界域限定唤醒体免费唤醒。,"เทคโนโลยีปฐมกาลพันธนาที่ทำการระบุพิกัดจากโลกอันคุ้นเคยของคุณไปยังดินแดนเคออสเพื่อทำการปลุกตื่น\n สามารถเลือกผู้ปลุกตื่นลิมิเต็ด 1 คนในดินแดน ""เคออส"" ของบท ""ลืมเลือนอดีต"""
Item_95514_Name,bzTL,d道具_Item_A.csv,93,Item,Name,,超维预言·忘却篇,พยากรณ์เหนือมิติ: บทลืมเลือนอดีต
Item_95514_Desc,bzTK,d道具_Item_A.csv,93,Item,Desc,,记载了来自奇异维度的预言的神秘古籍。\n可从中选择1个「忘却篇」中的「超维」界域中的限定命轮免费获得。,"คัมภีร์โบราณอันลึกลับที่จารึกคำพยากรณ์จากมิติพิศวงเอาไว้\nสามารถเลือกกงล้อโชคชะตาลิมิเต็ด 1 ชิ้นในดินแดน ""อัลตร้า"" ของบท ""ลืมเลือนอดีต"""
Item_95518_Name,bzTT,d道具_Item_A.csv,94,Item,Name,,血肉密语·忘却篇,เสียงกระซิบแห่งกายา: บทลืมเลือนอดีต
Item_95518_Desc,bzTS,d道具_Item_A.csv,94,Item,Desc,,记载了书写于血肉皮肤的密语的神秘古籍。\n可从中选择1个「忘却篇」中的「血肉」界域中的限定命轮免费获得。,"คัมภีร์โบราณอันลึกลับที่จารึกเสียงกระซิบไว้บนเนื้อหนัง\nสามารถเลือกกงล้อโชคชะตาลิมิเต็ด 1 ชิ้นในดินแดน ""คาโร"" ของบท ""ลืมเลือนอดีต"""
Item_95510_Name,bzTD,d道具_Item_A.csv,95,Item,Name,,深海秘典·忘却篇,คัมภีร์ลับห้วงสมุทร: บทลืมเลือนอดีต
Item_95510_Desc,bzTC,d道具_Item_A.csv,95,Item,Desc,,记载了深海中亘古流传的秘闻的神秘古籍。\n可从中选择1个「忘却篇」中的「深海」界域中的限定命轮免费获得。,"คัมภีร์โบราณอันลึกลับที่จารึกเรื่องราวน่าพิศวงนับแต่บรรพกาลจากใต้ทะเลลึก\nสามารถเลือกกงล้อโชคชะตาลิมิเต็ด 1 ชิ้นในดินแดน ""เอควอ"" ของบท ""ลืมเลือนอดีต"""
Item_95516_Name,bzTP,d道具_Item_A.csv,96,Item,Name,,混沌实验·忘却篇,งานวิจัยโกลาหล: บทลืมเลือนอดีต
Item_95516_Desc,bzTO,d道具_Item_A.csv,96,Item,Desc,,记载了在混沌空间进行的绝密实验的神秘古籍。\n可从中选择1个「忘却篇」中的「混沌」界域中的限定命轮免费获得。,"คัมภีร์โบราณอันลึกลับที่บันทึกการทดลองภายในห้วงมิติโกลาหลซึ่งไม่ควรให้ผู้ใดล่วงรู้\nสามารถเลือกกงล้อโชคชะตาลิมิเต็ด 1 ชิ้นในดินแดน ""เคออส"" ของบท ""ลืมเลือนอดีต"""
Item_119151_Name,bJxm,d道具_Item_A.csv,97,Item,Name,,原质捕获·星辰篇,ปฐมกาลพันธนา: บทดารารัชสมัย
Item_119151_Desc,bJxl,d道具_Item_A.csv,97,Item,Desc,,将唤醒设备于精神维度中的锚点定位删除，仅用精神链接装置进行原质捕获，即可引起一刹那未知的共振。\n可从中免费唤醒1个「星辰篇」中的随机限定唤醒体。,"ลบจุดยึดโยงของอุปกรณ์ปลุกตื่นในมิติจิตภาพออก และใช้เพียงเครื่องมือเชื่อมต่อจิตวิญญาณเพื่อพันธนาปฐมกาล ซึ่งจะกระตุ้นให้เกิดการสั่นพ้องนิรนามขึ้นในชั่วขณะหนึ่ง\n ใช้เพื่อสุ่มรับผู้ปลุกตื่นลิมิเต็ดของบท ""ดารารัชสมัย"""
Item_119150_Name,bJxk,d道具_Item_A.csv,98,Item,Name,,宿命定格·星辰篇,ชะตากรรมพันธนา: บทดารารัชสมัย
Item_119150_Desc,bJxj,d道具_Item_A.csv,98,Item,Desc,,记载了这个宇宙中无数命运缩影的神秘古籍。\n可从中免费获得1个「星辰篇」中的随机限定命轮。,"คัมภีร์โบราณอันลึกลับที่บันทึกเศษเสี้ยวแห่งโชคชะตานับไม่ถ้วนในจักรวาลนี้เอาไว้\nใช้เพื่อสุ่มรับกงล้อโชคชะตาลิมิเต็ดของบท ""ดารารัชสมัย"""
Item_119152_Name,bJxo,d道具_Item_A.csv,99,Item,Name,,超维映射·星辰篇,เงาสะท้อนเหนือมิติ: บทดารารัชสมัย
Item_119152_Desc,bJxn,d道具_Item_A.csv,99,Item,Desc,,于你熟悉的世界中，定向到超维界域进行唤醒的原质捕获技术。 \n可从中选择1个「星辰篇」中的「超维」界域限定唤醒体免费唤醒。,"เทคโนโลยีปฐมกาลพันธนาที่ทำการระบุพิกัดจากโลกอันคุ้นเคยของคุณไปยังดินแดนอัลตร้าเพื่อทำการปลุกตื่น\n สามารถเลือกผู้ปลุกตื่นลิมิเต็ด 1 คนในดินแดน ""อัลตร้า"" ของบท ""ดารารัชสมัย"""
Item_119157_Name,bJxy,d道具_Item_A.csv,100,Item,Name,,血肉诞临·星辰篇,กายากำเนิด: บทดารารัชสมัย
Item_119157_Desc,bJxx,d道具_Item_A.csv,100,Item,Desc,,于你熟悉的世界中，定向到血肉界域进行唤醒的原质捕获技术。 \n可从中选择1个「星辰篇」中的「血肉」界域限定唤醒体免费唤醒。,"เทคโนโลยีปฐมกาลพันธนาที่ทำการระบุพิกัดจากโลกอันคุ้นเคยของคุณไปยังดินแดนคาโรเพื่อทำการปลุกตื่น\n สามารถเลือกผู้ปลุกตื่นลิมิเต็ด 1 คนในดินแดน ""คาโร"" ของบท ""ดารารัชสมัย"""
Item_119159_Name,bJxC,d道具_Item_A.csv,101,Item,Name,,深海迷影·星辰篇,เงาพรางใต้สมุทร: บทดารารัชสมัย
Item_119159_Desc,bJxB,d道具_Item_A.csv,101,Item,Desc,,于你熟悉的世界中，定向到深海界域进行唤醒的原质捕获技术。 \n可从中选择1个「星辰篇」中的「深海」界域限定唤醒体免费唤醒。,"เทคโนโลยีปฐมกาลพันธนาที่ทำการระบุพิกัดจากโลกอันคุ้นเคยของคุณไปยังดินแดนเอควอเพื่อทำการปลุกตื่น\n สามารถเลือกผู้ปลุกตื่นลิมิเต็ด 1 คนในดินแดน ""เอควอ"" ของบท ""ดารารัชสมัย"""
Item_119158_Name,bJxA,d道具_Item_A.csv,102,Item,Name,,混沌回声·星辰篇,เสียงสะท้อนโกลาหล: บทดารารัชสมัย
Item_119158_Desc,bJxz,d道具_Item_A.csv,102,Item,Desc,,于你熟悉的世界中，定向到混沌界域进行唤醒的原质捕获技术。 \n可从中选择1个「星辰篇」中的「混沌」界域限定唤醒体免费唤醒。,"เทคโนโลยีปฐมกาลพันธนาที่ทำการระบุพิกัดจากโลกอันคุ้นเคยของคุณไปยังดินแดนเคออสเพื่อทำการปลุกตื่น\n สามารถเลือกผู้ปลุกตื่นลิมิเต็ด 1 คนในดินแดน ""เคออส"" ของบท ""ดารารัชสมัย"""
Item_119156_Name,bJxw,d道具_Item_A.csv,103,Item,Name,,超维预言·星辰篇,พยากรณ์เหนือมิติ: บทดารารัชสมัย
Item_119156_Desc,bJxv,d道具_Item_A.csv,103,Item,Desc,,记载了来自奇异维度的预言的神秘古籍。\n可从中选择1个「星辰篇」中的「超维」界域中的限定命轮免费获得。,"คัมภีร์โบราณอันลึกลับที่จารึกคำพยากรณ์จากมิติพิศวงเอาไว้\nสามารถเลือกกงล้อโชคชะตาลิมิเต็ด 1 ชิ้นในดินแดน ""อัลตร้า"" ของบท ""ดารารัชสมัย"""
Item_119153_Name,bJxq,d道具_Item_A.csv,104,Item,Name,,血肉密语·星辰篇,เสียงกระซิบแห่งกายา: บทดารารัชสมัย
Item_119153_Desc,bJxp,d道具_Item_A.csv,104,Item,Desc,,记载了书写于血肉皮肤的密语的神秘古籍。\n可从中选择1个「星辰篇」中的「血肉」界域中的限定命轮免费获得。,"คัมภีร์โบราณอันลึกลับที่จารึกเสียงกระซิบไว้บนเนื้อหนัง\nสามารถเลือกกงล้อโชคชะตาลิมิเต็ด 1 ชิ้นในดินแดน ""คาโร"" ของบท ""ดารารัชสมัย"""
Item_119154_Name,bJxs,d道具_Item_A.csv,105,Item,Name,,深海秘典·星辰篇,คัมภีร์ลับห้วงสมุทร: บทดารารัชสมัย
Item_119154_Desc,bJxr,d道具_Item_A.csv,105,Item,Desc,,记载了深海中亘古流传的秘闻的神秘古籍。\n可从中选择1个「星辰篇」中的「深海」界域中的限定命轮免费获得。,"คัมภีร์โบราณอันลึกลับที่จารึกเรื่องราวน่าพิศวงนับแต่บรรพกาลจากใต้ทะเลลึก\nสามารถเลือกกงล้อโชคชะตาลิมิเต็ด 1 ชิ้นในดินแดน ""เอควอ"" ของบท ""ดารารัชสมัย"""
Item_119149_Name,bJxi,d道具_Item_A.csv,106,Item,Name,,混沌实验·星辰篇,งานวิจัยโกลาหล: บทดารารัชสมัย
Item_119149_Desc,bJxh,d道具_Item_A.csv,106,Item,Desc,,记载了在混沌空间进行的绝密实验的神秘古籍。\n可从中选择1个「星辰篇」中的「混沌」界域中的限定命轮免费获得。,"คัมภีร์โบราณอันลึกลับที่บันทึกการทดลองภายในห้วงมิติโกลาหลซึ่งไม่ควรให้ผู้ใดล่วงรู้\nสามารถเลือกกงล้อโชคชะตาลิมิเต็ด 1 ชิ้นในดินแดน ""เคออส"" ของบท ""ดารารัชสมัย"""
Item_9553_Name,aFQx,d道具_Item_A.csv,107,Item,Name,,遗失的振响,เสียงกังวานที่หลงหาย
Item_9553_Desc,aFQv,d道具_Item_A.csv,107,Item,Desc,,用于呼唤「环行·拉蒙娜」回头的道具，使用后可解锁「拉蒙娜」的本源形态。\n完成意识潜游「环行·拉蒙娜」普通模式后获取。\n\n你不会成为她新的梦魇，只因你不会离她而去。,"ไอเทมที่ใช้สำหรับเรียกให้ ""ราโมน่า: วัฏกาล"" หันกลับมามอง เมื่อใช้แล้วจะสามารถปลดล็อกร่างปฐมกำเนิดของ ""ราโมน่า"" ได้\nได้รับหลังจากเสร็จสิ้นภารกิจดำดิ่งจิตสำนึกของ ""ราโมน่า: วัฏกาล"" โหมดปกติ\n\nคุณจะไม่มีวันกลายเป็นฝันร้ายครั้งใหม่ของเธอ เพราะคุณจะไม่มีวันทอดทิ้งเธอไป"
Item_25218_Name,aCXp,d道具_Item_A.csv,108,Item,Name,,原初灵核,แก่นวิญญาณปฐมกาล
Item_25218_Desc,aCXn,d道具_Item_A.csv,108,Item,Desc,,它将改写世界的规则。不可直视，不可接触。\n产自弥萨格地底黑池的神秘灵核，能帮助唤醒体提升至难以想象的高度，唤醒体达到60级后可使用。,มันจะเปลี่ยนแปลงกฎเกณฑ์ของโลกใบนี้ ห้ามจ้องมอง ห้ามสัมผัสมัน\nผลึกวิญญาณลึกลับที่กำเนิดจากสระดำใต้ดินของมิธธาก สามารถช่วยให้ผู้ปลุกตื่นก้าวขึ้นสู่ระดับที่ยากจะหยั่งถึง ใช้ได้เมื่อผู้ปลุกตื่นถึงเลเวล 60
Item_25219_Name,aCXt,d道具_Item_A.csv,109,Item,Name,,灵核碎片,เศษชิ้นส่วนแก่นวิญญาณ
Item_25219_Desc,aCXr,d道具_Item_A.csv,109,Item,Desc,,它们散落在黑池中，渴望着神圣完整的伟大时刻。\n产自弥萨格地底的神秘碎片，能合成原初灵核。,พวกมันกระจัดกระจายอยู่ในสระดำ และปรารถนาถึงชั่วขณะอันยิ่งใหญ่แห่งความศักดิ์สิทธิ์และสมบูรณ์\nเศษเสี้ยวลึกลับที่กำเนิดจากใต้ดินของมิธธาก สามารถใช้เพื่อหลอมเป็นแก่นวิญญาณปฐมกาลได้
Item_69985_Name,aFip,d道具_Item_A.csv,110,Item,Name,,精粹原初灵核,แก่นแท้วิญญาณปฐมกาล
